Chainage ID,Chainage Start (km),Chainage End (km),Section,Section Name,Station,Geometry Type,Level Crossing,IRJ,Turnout,Bridge,Fixed Asset?,WZ Level Crossing  ,WZ IRJ,WZ Turnout,WZ Bridge,Asset Warning Zone?,GBFI Max Avg,GBFI Avg of Avg,Reasonably Fouled,Fouled,Highly Fouled,Fouled Zone?,Ballast Centre (m),Ballast <250mm?,Open TSR?,TSR Open Days,TSR History,2025,2024,2023,2022,TQI Count,TQI Max Value, TQI Score , TQI Trend ,TQI Status,SF Accel West,SF Accel East,Suspension Travel,Rock,Bounce,DTF S1,DTF S2,DTF S3,DTF Worst Case ,Getting Worse?,Plainline Treatment,PL Treatment Override,Level Crossing Treatment,IRJ Treatment,Turnout Treatment,Bridge TrackTreatment,Problem Zone,Problem Zone Group #,Problem Zone Length
CHAIN-MLX-S-00060-E-00059-MAINLINE,-6.0,-5.9,ML Section 1,Thomas,Port Loop,,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00059-E-00058-MAINLINE,-5.9,-5.800000000000001,ML Section 1,Thomas,Port Loop,,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00058-E-00057-MAINLINE,-5.800000000000001,-5.700000000000001,ML Section 1,Thomas,Port Loop,,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00057-E-00056-MAINLINE,-5.700000000000001,-5.600000000000001,ML Section 1,Thomas,Port Loop,,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00056-E-00055-MAINLINE,-5.600000000000001,-5.500000000000002,ML Section 1,Thomas,Port Loop,,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00055-E-00054-MAINLINE,-5.500000000000002,-5.400000000000002,ML Section 1,Thomas,Port Loop,,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00054-E-00053-MAINLINE,-5.400000000000002,-5.3000000000000025,ML Section 1,Thomas,Port Loop,,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00053-E-00052-MAINLINE,-5.3000000000000025,-5.200000000000003,ML Section 1,Thomas,Port Loop,,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00052-E-00051-MAINLINE,-5.200000000000003,-5.100000000000003,ML Section 1,Thomas,Port Loop,,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00051-E-00050-MAINLINE,-5.100000000000003,-5.0000000000000036,ML Section 1,Thomas,Port Loop,,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00050-E-00049-MAINLINE,-5.0000000000000036,-4.900000000000004,ML Section 1,Thomas,Port Loop,,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00049-E-00048-MAINLINE,-4.900000000000004,-4.800000000000004,ML Section 1,Thomas,Port Loop,,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00048-E-00047-MAINLINE,-4.800000000000004,-4.700000000000005,ML Section 1,Thomas,Port Loop,,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00047-E-00046-MAINLINE,-4.700000000000005,-4.600000000000005,ML Section 1,Thomas,Port Loop,,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00046-E-00045-MAINLINE,-4.600000000000005,-4.500000000000005,ML Section 1,Thomas,Port Loop,,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00045-E-00044-MAINLINE,-4.500000000000005,-4.400000000000006,ML Section 1,Thomas,Port Loop,,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00044-E-00043-MAINLINE,-4.400000000000006,-4.300000000000006,ML Section 1,Thomas,Port Loop,,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00043-E-00042-MAINLINE,-4.300000000000006,-4.200000000000006,ML Section 1,Thomas,Port Loop,,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00042-E-00041-MAINLINE,-4.200000000000006,-4.100000000000007,ML Section 1,Thomas,Port Loop,,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00041-E-00040-MAINLINE,-4.100000000000007,-4.000000000000007,ML Section 1,Thomas,Port Loop,,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00040-E-00039-MAINLINE,-4.000000000000007,-3.900000000000007,ML Section 1,Thomas,Port Loop,,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00039-E-00038-MAINLINE,-3.900000000000007,-3.800000000000007,ML Section 1,Thomas,Port Loop,,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00038-E-00037-MAINLINE,-3.800000000000007,-3.700000000000007,ML Section 1,Thomas,Port Loop,,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00037-E-00036-MAINLINE,-3.700000000000007,-3.6000000000000068,ML Section 1,Thomas,Port Loop,,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00036-E-00035-MAINLINE,-3.6000000000000068,-3.5000000000000067,ML Section 1,Thomas,Port Loop,,0,2,1,0,Yes,0,0,1,0,Yes,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,2,2,0,0,0,0,0,4,S3,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00035-E-00034-MAINLINE,-3.5000000000000067,-3.4000000000000066,ML Section 1,Thomas,Port Loop,,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,2,2,0,0,0,0,0,4,S3,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00034-E-00033-MAINLINE,-3.4000000000000066,-3.3000000000000065,ML Section 1,Thomas,Port Loop,,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00033-E-00032-MAINLINE,-3.3000000000000065,-3.2000000000000064,ML Section 1,Thomas,Port Loop,,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00032-E-00031-MAINLINE,-3.2000000000000064,-3.1000000000000063,ML Section 1,Thomas,Port Loop,,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,1,1,0,0,0,0,0,2,S3,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00031-E-00030-MAINLINE,-3.1000000000000063,-3.000000000000006,ML Section 1,Thomas,Port Loop,,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00030-E-00029-MAINLINE,-3.000000000000006,-2.900000000000006,ML Section 1,Thomas,Port Loop,,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00029-E-00028-MAINLINE,-2.900000000000006,-2.800000000000006,ML Section 1,Thomas,Port Loop,,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00028-E-00027-MAINLINE,-2.800000000000006,-2.700000000000006,ML Section 1,Thomas,Port Loop,,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00027-E-00026-MAINLINE,-2.700000000000006,-2.600000000000006,ML Section 1,Thomas,Port Loop,,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,1,1,0,0,0,0,0,2,S3,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00026-E-00025-MAINLINE,-2.600000000000006,-2.5000000000000058,ML Section 1,Thomas,Port Loop,,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,2,1,0,0,0,0,0,3,S3,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00025-E-00024-MAINLINE,-2.5000000000000058,-2.4000000000000057,ML Section 1,Thomas,Port Loop,,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00024-E-00023-MAINLINE,-2.4000000000000057,-2.3000000000000056,ML Section 1,Thomas,Port Loop,,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00023-E-00022-MAINLINE,-2.3000000000000056,-2.2000000000000055,ML Section 1,Thomas,Port Loop,,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00022-E-00021-MAINLINE,-2.2000000000000055,-2.1000000000000054,ML Section 1,Thomas,Port Loop,,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,2,1,0,0,0,0,0,3,S3,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00021-E-00020-MAINLINE,-2.1000000000000054,-2.0000000000000053,ML Section 1,Thomas,Port Loop,Sharp Curve,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,1,0,0,0,0,0,1,S3,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00020-E-00019-MAINLINE,-2.0000000000000053,-1.9000000000000052,ML Section 1,Thomas,Port Loop,Sharp Curve,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00019-E-00018-MAINLINE,-1.9000000000000052,-1.8000000000000052,ML Section 1,Thomas,Port Loop,Sharp Curve,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00018-E-00017-MAINLINE,-1.8000000000000052,-1.700000000000005,ML Section 1,Thomas,Port Loop,Sharp Curve,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00017-E-00016-MAINLINE,-1.700000000000005,-1.600000000000005,ML Section 1,Thomas,Port Loop,Sharp Curve,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00016-E-00015-MAINLINE,-1.600000000000005,-1.5000000000000049,ML Section 1,Thomas,Port Loop,Sharp Curve,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00015-E-00014-MAINLINE,-1.5000000000000049,-1.4000000000000048,ML Section 1,Thomas,Port Loop,Sharp Curve,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00014-E-00013-MAINLINE,-1.4000000000000048,-1.3000000000000047,ML Section 1,Thomas,Port Loop,Sharp Curve,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00013-E-00012-MAINLINE,-1.3000000000000047,-1.2000000000000046,ML Section 1,Thomas,Port Loop,Sharp Curve,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00012-E-00011-MAINLINE,-1.2000000000000046,-1.1000000000000045,ML Section 1,Thomas,Port Loop,Sharp Curve,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00011-E-00010-MAINLINE,-1.1000000000000045,-1.0000000000000044,ML Section 1,Thomas,Port Loop,Sharp Curve,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,1,0,0,0,0,0,0,1,S3,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00010-E-00009-MAINLINE,-1.0000000000000044,-0.9000000000000045,ML Section 1,Thomas,Port Loop,Sharp Curve,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00009-E-00008-MAINLINE,-0.9000000000000045,-0.8000000000000045,ML Section 1,Thomas,Port Loop,Sharp Curve,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,1,0,0,0,0,0,0,1,S3,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00008-E-00007-MAINLINE,-0.8000000000000045,-0.7000000000000045,ML Section 1,Thomas,Port Loop,Sharp Curve,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,1,1,0,0,0,0,0,2,S3,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00007-E-00006-MAINLINE,-0.7000000000000045,-0.6000000000000045,ML Section 1,Thomas,Port Loop,Sharp Curve,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00006-E-00005-MAINLINE,-0.6000000000000045,-0.5000000000000046,ML Section 1,Thomas,Port Loop,Sharp Curve,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00005-E-00004-MAINLINE,-0.5000000000000046,-0.4000000000000046,ML Section 1,Thomas,Port Loop,Sharp Curve,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00004-E-00003-MAINLINE,-0.4000000000000046,-0.3000000000000046,ML Section 1,Thomas,Port Loop,Sharp Curve,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00003-E-00002-MAINLINE,-0.3000000000000046,-0.2000000000000046,ML Section 1,Thomas,Port Loop,Sharp Curve,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00002-E-00001-MAINLINE,-0.2000000000000046,-0.10000000000000459,ML Section 1,Thomas,Port Loop,Sharp Curve,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00001-E-00000-MAINLINE,-0.10000000000000459,-4.579669976578771e-15,ML Section 1,Thomas,,Tangent,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00000-E-00001-MAINLINE,-4.579669976578771e-15,0.09999999999999543,ML Section 1,Thomas,,Tangent,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00001-E-00002-MAINLINE,0.09999999999999543,0.19999999999999543,ML Section 1,Thomas,Port,Sharp Curve,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00002-E-00003-MAINLINE,0.19999999999999543,0.29999999999999544,ML Section 1,Thomas,Port,Sharp Curve,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00003-E-00004-MAINLINE,0.29999999999999544,0.39999999999999547,ML Section 1,Thomas,Port,Sharp Curve,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00004-E-00005-MAINLINE,0.39999999999999547,0.49999999999999545,ML Section 1,Thomas,Port,Sharp Curve,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00005-E-00006-MAINLINE,0.49999999999999545,0.5999999999999954,ML Section 1,Thomas,Port,Sharp Curve,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00006-E-00007-MAINLINE,0.5999999999999954,0.6999999999999954,ML Section 1,Thomas,Port,Sharp Curve,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00007-E-00008-MAINLINE,0.6999999999999954,0.7999999999999954,ML Section 1,Thomas,Port,Sharp Curve,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00008-E-00009-MAINLINE,0.7999999999999954,0.8999999999999954,ML Section 1,Thomas,Port,Sharp Curve,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00009-E-00010-MAINLINE,0.8999999999999954,0.9999999999999953,ML Section 1,Thomas,Port,Sharp Curve,0,0,0,0,No,0,0,0,0,No,0.0,0.0,0,0,0,No,No Data,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
